0 0 0 0 0 0 0 0
10 131 31 104 106 95 73 19
46 118 14 89 119 97 43 63
135 99 67 130 49 143 58 172
115 45 51 56 26 123 28 127
178 149 93 8 117 177 80 44
179 72 75 100 175 52 169 88
55 139 121 42 11 71 150 165
164 133 94 59 122 146 22 1
158 129 21 96 82 186 86 160
111 156 68 3 116 152 176 182
161 108 113 27 60 87 47 184
74 103 91 187 79 41 101 83
23 4 9 124 17 174 5 29
69 34 114 40 155 48 125 37
50 128 20 61 7 54 77 0
144 163 65 32 154 126 36 -1
145 110 53 180 189 70 38 -1
92 171 162 153 140 141 6 -1
81 120 107 84 15 98 2 -1
142 13 33 18 90 148 39 -1
159 66 134 185 62 167 30 -1
102 57 132 76 35 136 85 -1
0 188 173 181 109 183 138 -1
-1 105 157 151 0 25 112 -1
-1 0 166 137 -1 64 168 -1
-1 -1 170 12 -1 0 0 -1
-1 -1 16 24 -1 -1 -1 -1
-1 -1 0 147 -1 -1 -1 -1
-1 -1 -1 78 -1 -1 -1 -1
-1 -1 -1 0 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
