0 0 0 0 0 0 0
65 130 71 25 109 68 136
90 117 24 36 9 128 116
47 108 106 16 50 84 17
96 92 27 32 49 127 93
62 134 15 7 88 13 5
33 38 141 97 52 126 107
125 103 140 120 20 0 1
104 10 69 85 99 -1 111
132 113 131 35 66 -1 72
23 63 42 91 101 -1 60
21 112 29 28 46 -1 79
123 26 39 133 67 -1 98
82 75 80 18 58 -1 31
137 94 119 74 135 -1 6
55 3 22 81 59 -1 102
142 76 77 100 40 -1 53
83 129 122 11 70 -1 110
56 105 37 44 124 -1 114
19 138 14 64 115 -1 43
0 34 139 61 4 -1 8
-1 121 95 45 0 -1 86
-1 30 57 89 -1 -1 41
-1 87 73 12 -1 -1 2
-1 48 51 54 -1 -1 78
-1 0 0 118 -1 -1 0
-1 -1 -1 0 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1
