0 0 0 0 0 0 0 0
168 149 131 16 19 13 29 170
112 72 14 121 57 95 83 157
169 133 67 69 66 78 127 173
39 129 166 55 110 12 44 132
22 103 51 9 4 86 88 134
77 89 93 114 73 125 165 161
151 109 75 65 80 137 160 107
174 35 158 20 147 48 182 33
181 68 164 53 150 54 184 162
41 21 23 154 30 126 45 7
152 50 74 189 85 76 99 155
87 94 111 140 138 70 118 17
186 144 113 124 28 185 37 79
146 115 91 187 58 18 0 60
177 145 59 27 43 40 -1 116
71 81 62 15 10 32 -1 82
52 92 100 3 34 61 -1 122
101 135 8 96 128 180 -1 11
47 46 56 90 163 153 -1 175
5 108 130 42 171 84 -1 117
176 156 6 179 63 98 -1 26
24 139 38 178 0 141 -1 49
97 31 36 1 -1 148 -1 119
143 0 2 0 -1 123 -1 106
120 -1 104 -1 -1 167 -1 0
172 -1 142 -1 -1 136 -1 -1
0 -1 159 -1 -1 183 -1 -1
-1 -1 102 -1 -1 25 -1 -1
-1 -1 0 -1 -1 64 -1 -1
-1 -1 -1 -1 -1 188 -1 -1
-1 -1 -1 -1 -1 105 -1 -1
-1 -1 -1 -1 -1 0 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
