0 0 0 0 0 0 0 0
57 31 64 29 105 149 102 131
4 16 25 133 188 139 142 99
34 170 183 129 66 166 109 45
112 51 136 103 163 157 6 1
169 75 167 46 128 173 56 165
78 111 148 135 73 132 8 88
24 33 98 115 43 74 62 44
12 107 141 94 58 161 96 127
86 65 70 50 28 134 3 160
125 20 41 178 85 155 27 182
176 162 181 69 39 17 15 184
101 7 126 179 30 79 40 37
47 154 54 55 150 60 32 0
5 189 48 164 147 116 61 -1
87 140 174 158 80 82 180 -1
152 124 151 144 138 122 153 -1
186 187 137 145 159 11 84 -1
146 53 77 81 10 175 18 -1
52 114 22 92 120 117 185 -1
71 9 38 108 63 26 76 -1
177 59 2 156 19 49 90 -1
123 91 36 72 0 119 42 -1
143 113 89 0 -1 106 100 -1
97 23 104 -1 -1 0 130 -1
95 121 168 -1 -1 -1 68 -1
110 93 0 -1 -1 -1 21 -1
171 67 -1 -1 -1 -1 35 -1
13 14 -1 -1 -1 -1 83 -1
172 118 -1 -1 -1 -1 0 -1
0 0 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
