0 0 0 0 0 0 0 0
37 19 72 81 118 171 106 172
184 63 108 109 31 95 119 120
182 13 46 35 14 12 49 168
160 110 92 130 16 86 26 34
88 128 145 56 170 137 117 159
44 73 68 8 166 151 11 142
127 43 21 100 157 41 122 104
165 58 179 62 175 181 82 89
149 28 55 59 60 54 140 6
45 138 69 96 116 126 124 2
99 85 178 3 79 76 187 38
131 39 50 27 17 70 20 36
0 30 94 15 155 185 65 22
-1 150 144 90 7 18 114 77
-1 147 115 42 154 40 9 125
-1 80 135 48 189 32 91 5
-1 112 103 174 53 61 113 101
-1 163 129 87 162 180 111 47
-1 66 133 152 33 153 23 176
-1 57 139 186 107 84 164 24
-1 188 1 146 161 98 158 143
-1 105 0 52 74 141 121 97
-1 0 -1 71 134 148 75 10
-1 -1 -1 177 132 167 93 102
-1 -1 -1 123 173 136 156 83
-1 -1 -1 78 51 183 0 29
-1 -1 -1 169 67 25 -1 0
-1 -1 -1 4 0 64 -1 -1
-1 -1 -1 0 -1 0 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
-1 -1 -1 -1 -1 -1 -1 -1
